model,day,event_id,market_id,model_prob_yes,yes_ask,no_ask,outcome,platform,pnl,cost
Muse Spark 1.1,10,E2234,M04083,0.62,8.0,93.0,0.0,Polymarket,-0.0432,0.0432
Muse Spark 1.1,10,E2235,M04084,0.005,0.8999999999999999,99.9,0.0,Polymarket,,
Muse Spark 1.1,10,E2235,M04085,0.995,99.9,0.8999999999999999,1.0,Polymarket,,
Muse Spark 1.1,10,E2236,M04086,0.001,0.05,99.95,0.0,Polymarket,-2.5e-07,2.5e-07
Muse Spark 1.1,10,E2236,M04087,0.999,99.95,0.05,1.0,Polymarket,-2.5000000000000047e-07,2.5000000000000047e-07
Muse Spark 1.1,10,E4176,M08002,0.01,5.0,99.9,0.0,Polymarket,,
Muse Spark 1.1,10,E4176,M08003,0.99,99.9,5.0,1.0,Polymarket,,
Muse Spark 1.1,10,E4202,M08049,0.71,74.0,30.0,1.0,Kalshi,,
Muse Spark 1.1,10,E4202,M08050,0.29,30.0,74.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2237,M04088,0.95,99.9,0.4,1.0,Polymarket,-0.00018400000000000016,0.00018400000000000016
Muse Spark 1.1,10,E2237,M04089,0.05,0.4,99.9,0.0,Polymarket,-0.000184,0.000184
Muse Spark 1.1,10,E5282,M10440,0.71,10.0,96.0,0.0,Polymarket,-0.061,0.061
Muse Spark 1.1,10,E5282,M10441,0.29,96.0,10.0,1.0,Polymarket,-0.061,0.061
Muse Spark 1.1,10,E2238,M04090,0.35,42.0,61.0,0.0,Polymarket,0.015600000000000013,0.024400000000000022
Muse Spark 1.1,10,E2238,M04091,0.65,61.0,42.0,1.0,Polymarket,0.015600000000000013,0.024400000000000022
Muse Spark 1.1,10,E2239,M04092,0.001,0.5,99.8,0.0,Polymarket,2.0000000000000486e-06,0.0009980000000000008
Muse Spark 1.1,10,E2239,M04093,0.999,99.8,0.5,1.0,Polymarket,2.0000000000000486e-06,0.0009980000000000008
Muse Spark 1.1,10,E4304,M08257,0.28,80.0,28.999999999999996,1.0,Polymarket,-0.12469999999999999,0.12469999999999999
Muse Spark 1.1,10,E4304,M08258,0.72,28.999999999999996,80.0,0.0,Polymarket,-0.12469999999999999,0.12469999999999999
Muse Spark 1.1,10,E4497,M08653,0.01,1.5,99.8,0.0,Polymarket,,
Muse Spark 1.1,10,E4497,M08654,0.99,99.8,1.5,1.0,Polymarket,,
Muse Spark 1.1,10,E4203,M08051,0.46,48.0,55.00000000000001,1.0,Polymarket,,
Muse Spark 1.1,10,E4203,M08052,0.54,55.00000000000001,48.0,0.0,Polymarket,,
Muse Spark 1.1,10,E4204,M08053,0.01,0.2,99.9,0.0,Polymarket,-1.6e-05,1.6e-05
Muse Spark 1.1,10,E4204,M08054,0.99,99.9,0.2,1.0,Polymarket,-1.600000000000002e-05,1.600000000000002e-05
Muse Spark 1.1,10,E2240,M04094,0.75,80.0,23.0,0.0,Kalshi,0.015399999999999992,0.004599999999999998
Muse Spark 1.1,10,E2240,M04095,0.25,23.0,80.0,1.0,Kalshi,0.015399999999999992,0.004599999999999998
Muse Spark 1.1,10,E2241,M04096,0.8,97.0,4.0,1.0,Polymarket,-0.006399999999999998,0.006399999999999998
Muse Spark 1.1,10,E2241,M04097,0.1999999999999999,4.0,97.0,0.0,Polymarket,-0.006399999999999996,0.006399999999999996
Muse Spark 1.1,10,E4205,M08055,0.01,0.1,99.9,0.0,Polymarket,-9.000000000000002e-06,9.000000000000002e-06
Muse Spark 1.1,10,E4205,M08056,0.99,99.9,0.1,1.0,Polymarket,-9.000000000000009e-06,9.000000000000009e-06
Muse Spark 1.1,10,E2242,M04098,0.99,99.0,2.0,1.0,Kalshi,,
Muse Spark 1.1,10,E2242,M04099,0.01,2.0,99.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2243,M04100,0.72,88.0,16.0,1.0,Kalshi,-0.019200000000000005,0.019200000000000005
Muse Spark 1.1,10,E2243,M04101,0.28,16.0,88.0,0.0,Kalshi,-0.019200000000000005,0.019200000000000005
Muse Spark 1.1,10,E2244,M04102,0.6,77.0,26.0,0.0,Kalshi,0.10360000000000001,0.0364
Muse Spark 1.1,10,E2244,M04103,0.4,26.0,77.0,1.0,Kalshi,0.10360000000000001,0.0364
Muse Spark 1.1,10,E2245,M04104,0.1,86.0,23.0,1.0,Polymarket,-0.15410000000000001,0.15410000000000001
Muse Spark 1.1,10,E2245,M04105,0.9,23.0,86.0,0.0,Polymarket,-0.15410000000000001,0.15410000000000001
Muse Spark 1.1,10,E2246,M04106,0.84,94.0,8.0,1.0,Kalshi,-0.006400000000000003,0.006400000000000003
Muse Spark 1.1,10,E2246,M04107,0.16,8.0,94.0,0.0,Kalshi,-0.0064,0.0064
Muse Spark 1.1,10,E2247,M04108,0.87,97.0,5.0,1.0,Kalshi,-0.004,0.004
Muse Spark 1.1,10,E2247,M04109,0.13,5.0,97.0,0.0,Kalshi,-0.004,0.004
Muse Spark 1.1,10,E2248,M04110,0.31,14.000000000000002,88.0,0.0,Kalshi,-0.0238,0.0238
Muse Spark 1.1,10,E2248,M04111,0.69,88.0,14.000000000000002,1.0,Kalshi,-0.02380000000000001,0.02380000000000001
Muse Spark 1.1,10,E2249,M04112,0.72,79.0,25.0,0.0,Kalshi,0.02250000000000002,0.007500000000000007
Muse Spark 1.1,10,E2249,M04113,0.28,25.0,79.0,1.0,Kalshi,0.02250000000000002,0.007500000000000007
Muse Spark 1.1,10,E2250,M04114,0.29,27.0,74.0,1.0,Polymarket,0.014599999999999972,0.00539999999999999
Muse Spark 1.1,10,E2250,M04115,0.55,45.0,56.00000000000001,0.0,Polymarket,-0.04500000000000002,0.04500000000000002
Muse Spark 1.1,10,E2251,M04116,0.55,76.0,28.000000000000004,1.0,Kalshi,-0.04759999999999998,0.04759999999999998
Muse Spark 1.1,10,E2251,M04117,0.4499999999999999,28.000000000000004,76.0,0.0,Kalshi,-0.04759999999999997,0.04759999999999997
Muse Spark 1.1,10,E4305,M08259,0.48,53.0,50.0,0.0,Kalshi,0.010000000000000009,0.010000000000000009
Muse Spark 1.1,10,E4305,M08260,0.52,50.0,53.0,1.0,Kalshi,0.010000000000000009,0.010000000000000009
Muse Spark 1.1,10,E2252,M04118,0.42,25.0,94.0,0.0,Kalshi,-0.042499999999999996,0.042499999999999996
Muse Spark 1.1,10,E2252,M04119,0.5800000000000001,94.0,25.0,1.0,Kalshi,-0.04249999999999998,0.04249999999999998
Muse Spark 1.1,10,E2253,M04120,0.88,91.0,10.0,1.0,Kalshi,-0.001999999999999999,0.001999999999999999
Muse Spark 1.1,10,E2253,M04121,0.12,10.0,91.0,0.0,Kalshi,-0.001999999999999999,0.001999999999999999
Muse Spark 1.1,10,E4498,M08655,0.7,96.0,39.0,1.0,Kalshi,,
Muse Spark 1.1,10,E4498,M08656,0.3,39.0,96.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2254,M04122,0.52,45.0,85.0,0.0,Kalshi,-0.03150000000000001,0.03150000000000001
Muse Spark 1.1,10,E2254,M04123,0.48,85.0,45.0,1.0,Kalshi,-0.03150000000000001,0.03150000000000001
Muse Spark 1.1,10,E2255,M04124,0.94,96.0,6.0,1.0,Kalshi,,
Muse Spark 1.1,10,E2255,M04125,0.06,6.0,96.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2256,M04126,0.02,2.0,99.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2256,M04127,0.98,99.0,2.0,1.0,Kalshi,,
Muse Spark 1.1,10,E2257,M04128,0.47,59.0,42.0,0.0,Kalshi,0.06380000000000002,0.04620000000000002
Muse Spark 1.1,10,E2257,M04129,0.51,42.0,59.0,1.0,Kalshi,0.05220000000000002,0.03780000000000001
Muse Spark 1.1,10,E2258,M04130,0.15,15.0,86.0,0.0,Polymarket,,
Muse Spark 1.1,10,E2258,M04131,0.85,86.0,15.0,1.0,Polymarket,,
Muse Spark 1.1,10,E2259,M04132,0.96,95.8,4.9,1.0,Polymarket,8.400000000000009e-05,0.0019160000000000017
Muse Spark 1.1,10,E2259,M04133,0.015,4.25,98.0,0.0,Polymarket,0.00010000000000000026,0.004900000000000004
Muse Spark 1.1,10,E2259,M04134,0.01,9.0,96.5,0.0,Polymarket,0.0008750000000000008,0.02412500000000002
Muse Spark 1.1,10,E4499,M08657,0.005,1.29,99.9,0.0,Polymarket,,
Muse Spark 1.1,10,E4499,M08658,0.995,99.9,1.29,1.0,Polymarket,,
Muse Spark 1.1,10,E4206,M08057,0.28,21.0,80.0,1.0,Kalshi,0.05530000000000003,0.014700000000000006
Muse Spark 1.1,10,E4306,M08261,0.47,50.0,51.0,0.0,Polymarket,0.009800000000000008,0.01020000000000001
Muse Spark 1.1,10,E4306,M08262,0.53,51.0,50.0,1.0,Polymarket,0.009800000000000008,0.01020000000000001
Muse Spark 1.1,10,E4048,M07721,0.98,99.0,2.0,1.0,Kalshi,,
Muse Spark 1.1,10,E4048,M07722,0.02,2.0,99.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2260,M04135,0.13,1.0,98.77,0.0,Polymarket,-0.0012000000000000001,0.0012000000000000001
Muse Spark 1.1,10,E2260,M04136,0.87,98.77,1.0,1.0,Polymarket,-0.0012000000000000001,0.0012000000000000001
Muse Spark 1.1,10,E2261,M04137,0.44,42.0,59.0,0.0,Kalshi,-0.008400000000000006,0.008400000000000006
Muse Spark 1.1,10,E2261,M04138,0.56,59.0,42.0,1.0,Kalshi,-0.008399999999999984,0.008399999999999984
Muse Spark 1.1,10,E2262,M04139,0.36,28.999999999999996,72.0,0.0,Kalshi,-0.020300000000000002,0.020300000000000002
Muse Spark 1.1,10,E2262,M04140,0.64,72.0,28.999999999999996,1.0,Kalshi,-0.020300000000000002,0.020300000000000002
Muse Spark 1.1,10,E2263,M04141,0.82,95.0,6.0,1.0,Kalshi,-0.007200000000000002,0.007200000000000002
Muse Spark 1.1,10,E2263,M04142,0.18,6.0,95.0,0.0,Kalshi,-0.0072,0.0072
Muse Spark 1.1,10,E4207,M08058,0.35,12.0,91.0,0.0,Kalshi,-0.027599999999999996,0.027599999999999996
Muse Spark 1.1,10,E4207,M08059,0.65,91.0,12.0,1.0,Kalshi,-0.027599999999999996,0.027599999999999996
Muse Spark 1.1,10,E4005,M07623,0.03,3.8,98.3,0.0,Polymarket,,
Muse Spark 1.1,10,E4005,M07624,0.97,98.3,3.8,1.0,Polymarket,,
Muse Spark 1.1,10,E2264,M04143,0.92,91.0,10.0,1.0,Kalshi,0.0008999999999999998,0.009100000000000009
Muse Spark 1.1,10,E2264,M04144,0.0799999999999999,10.0,91.0,0.0,Kalshi,0.0009000000000000102,0.00910000000000011
Muse Spark 1.1,10,E2265,M04145,0.62,71.0,30.0,1.0,Kalshi,-0.024000000000000004,0.024000000000000004
Muse Spark 1.1,10,E2265,M04146,0.38,30.0,71.0,0.0,Kalshi,-0.024000000000000004,0.024000000000000004
Muse Spark 1.1,10,E2266,M04147,0.001,0.33,99.9,0.0,Polymarket,,
Muse Spark 1.1,10,E1130,M03969,0.02,2.0,99.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2267,M04148,0.025,8.0,98.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2267,M04149,0.975,98.0,8.0,1.0,Kalshi,,
Muse Spark 1.1,10,E4051,M07727,0.99,99.0,2.0,1.0,Kalshi,,
Muse Spark 1.1,10,E4051,M07728,0.01,2.0,99.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2268,M04150,0.02,20.0,94.0,0.0,Kalshi,0.0024000000000000063,0.03760000000000003
Muse Spark 1.1,10,E2268,M04151,0.98,94.0,20.0,1.0,Kalshi,0.0024000000000000063,0.03760000000000003
Muse Spark 1.1,10,E2269,M04152,0.06,3.3000000000000003,96.9,0.0,Kalshi,-0.0008909999999999999,0.0008909999999999999
Muse Spark 1.1,10,E4190,M08030,0.03,3.0,99.0,0.0,Kalshi,,
Muse Spark 1.1,10,E4190,M08031,0.97,99.0,3.0,1.0,Kalshi,,
Muse Spark 1.1,10,E2270,M04153,0.83,84.0,17.0,1.0,Kalshi,,
Muse Spark 1.1,10,E2270,M04154,0.17,17.0,84.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2271,M04155,0.4,56.99999999999999,44.0,0.0,Polymarket,0.08959999999999999,0.07039999999999999
Muse Spark 1.1,10,E2271,M04156,0.6,44.0,56.99999999999999,1.0,Polymarket,0.08959999999999999,0.07039999999999999
Muse Spark 1.1,10,E4500,M08659,0.13,18.0,90.0,0.0,Polymarket,,
Muse Spark 1.1,10,E4500,M08660,0.87,90.0,18.0,1.0,Polymarket,,
Muse Spark 1.1,10,E5283,M10442,0.65,50.0,66.0,0.0,Kalshi,-0.07500000000000001,0.07500000000000001
Muse Spark 1.1,10,E5283,M10443,0.35,66.0,50.0,1.0,Kalshi,-0.07500000000000001,0.07500000000000001
Muse Spark 1.1,10,E4501,M08661,0.46,76.0,84.0,1.0,Kalshi,,
Muse Spark 1.1,10,E4501,M08662,0.54,84.0,76.0,0.0,Kalshi,,
Muse Spark 1.1,10,E2272,M04157,0.54,57.99999999999999,45.0,0.0,Kalshi,0.0054999999999999745,0.004499999999999979
Muse Spark 1.1,10,E2272,M04158,0.4599999999999999,45.0,57.99999999999999,1.0,Kalshi,0.005499999999999943,0.0044999999999999546
Muse Spark 1.1,10,E4208,M08060,0.92,96.0,6.0,1.0,Kalshi,-0.0011999999999999977,0.0011999999999999977
Muse Spark 1.1,10,E4208,M08061,0.0799999999999999,6.0,96.0,0.0,Kalshi,-0.0011999999999999943,0.0011999999999999943
Muse Spark 1.1,10,E2273,M04159,0.63,95.0,6.0,1.0,Kalshi,-0.0186,0.0186
Muse Spark 1.1,10,E2273,M04160,0.08,28.999999999999996,73.0,0.0,Kalshi,0.05130000000000001,0.13870000000000005
Muse Spark 1.1,10,E4209,M08062,0.89,92.0,20.0,1.0,Kalshi,,
Muse Spark 1.1,10,E4209,M08063,0.1099999999999999,20.0,92.0,0.0,Kalshi,,
Muse Spark 1.1,11,E4489,M10444,0.84,97.0,4.0,1.0,Kalshi,-0.004800000000000001,0.004800000000000001
Muse Spark 1.1,11,E4174,M07998,0.12,8.0,98.0,0.0,Kalshi,-0.0031999999999999997,0.0031999999999999997
Muse Spark 1.1,11,E4174,M07999,0.88,98.0,8.0,1.0,Kalshi,-0.0031999999999999997,0.0031999999999999997
Muse Spark 1.1,11,E2274,M04161,0.94,96.0,5.0,1.0,Kalshi,-0.0005000000000000025,0.0005000000000000025
Muse Spark 1.1,11,E4490,M10445,0.94,97.0,4.0,1.0,Kalshi,-0.0008000000000000021,0.0008000000000000021
Muse Spark 1.1,11,E2275,M04162,0.7,76.0,26.0,1.0,Polymarket,-0.01040000000000001,0.01040000000000001
Muse Spark 1.1,11,E2275,M04163,0.35,50.0,51.0,1.0,Polymarket,-0.0714,0.0714
Muse Spark 1.1,11,E2275,M04164,0.35,30.0,71.0,1.0,Polymarket,0.03499999999999999,0.014999999999999996
Muse Spark 1.1,11,E2275,M04165,0.64,70.0,31.0,0.0,Polymarket,0.03449999999999999,0.015499999999999996
Muse Spark 1.1,11,E2275,M04166,0.85,95.0,10.0,1.0,Polymarket,-0.005000000000000002,0.005000000000000002
Muse Spark 1.1,11,E2275,M04167,0.64,68.0,34.0,1.0,Polymarket,-0.0067999999999999875,0.0067999999999999875
Muse Spark 1.1,11,E2276,M04168,0.95,99.0,2.0,1.0,Kalshi,-0.0006000000000000009,0.0006000000000000009
Muse Spark 1.1,11,E2276,M04169,0.05,2.0,99.0,0.0,Kalshi,-0.0006000000000000001,0.0006000000000000001
Muse Spark 1.1,11,E2277,M04170,0.48,4.0,97.0,0.0,Kalshi,-0.0176,0.0176
Muse Spark 1.1,11,E2277,M04171,0.95,96.0,5.0,1.0,Kalshi,,
Muse Spark 1.1,11,E2278,M04172,0.86,96.0,5.0,1.0,Kalshi,-0.0045000000000000005,0.0045000000000000005
Muse Spark 1.1,11,E2279,M04173,0.84,97.0,4.0,1.0,Kalshi,-0.004800000000000001,0.004800000000000001
Muse Spark 1.1,11,E2279,M04174,0.42,3.0,99.0,0.0,Kalshi,-0.0117,0.0117
Muse Spark 1.1,11,E2280,M04175,0.27,30.0,71.0,0.0,Polymarket,0.0058000000000000065,0.014200000000000011
Muse Spark 1.1,11,E2280,M04176,0.73,71.0,30.0,1.0,Polymarket,0.0058000000000000065,0.014200000000000011
Muse Spark 1.1,11,E2281,M04177,0.2,28.19,72.0,0.0,Polymarket,0.022400000000000024,0.05760000000000005
Muse Spark 1.1,11,E2281,M04178,0.8,72.0,28.19,1.0,Polymarket,0.022400000000000024,0.05760000000000005
Muse Spark 1.1,11,E2282,M04179,0.42,62.0,37.95,1.0,Polymarket,-0.07608975000000003,0.07608975000000003
Muse Spark 1.1,11,E2282,M04180,0.5800000000000001,37.95,62.0,0.0,Polymarket,-0.07608975000000003,0.07608975000000003
Muse Spark 1.1,11,E4210,M08064,0.08,10.8,94.5,0.0,Polymarket,,
Muse Spark 1.1,11,E4210,M08065,0.92,94.5,10.8,1.0,Polymarket,,
Muse Spark 1.1,11,E4211,M08066,0.21,30.0,95.0,0.0,Polymarket,,
Muse Spark 1.1,11,E4211,M08067,0.79,95.0,30.0,1.0,Polymarket,,
Muse Spark 1.1,11,E2283,M04181,0.58,69.0,39.0,0.0,Kalshi,0.018300000000000018,0.01170000000000001
Muse Spark 1.1,11,E2283,M04182,0.42,39.0,69.0,1.0,Kalshi,0.018299999999999983,0.01169999999999999
Muse Spark 1.1,11,E4212,M08068,0.58,71.0,42.0,0.0,Kalshi,3.2196467714129544e-17,2.3314683517128286e-17
Muse Spark 1.1,11,E4212,M08069,0.42,42.0,71.0,1.0,Kalshi,,
Muse Spark 1.1,11,E2284,M04183,0.6,59.0,42.0,1.0,Polymarket,0.004100000000000004,0.005900000000000005
Muse Spark 1.1,11,E2284,M04184,0.4,42.0,59.0,0.0,Polymarket,0.004100000000000004,0.005900000000000005
Muse Spark 1.1,11,E4213,M08070,0.55,43.0,57.99999999999999,1.0,Polymarket,0.06840000000000003,0.05160000000000002
Muse Spark 1.1,11,E4213,M08071,0.4499999999999999,57.99999999999999,43.0,0.0,Polymarket,0.06840000000000003,0.05160000000000002
Muse Spark 1.1,11,E4214,M08072,0.48,47.0,55.00000000000001,1.0,Polymarket,0.005300000000000005,0.004700000000000004
Muse Spark 1.1,11,E4214,M08073,0.52,55.00000000000001,47.0,0.0,Polymarket,0.005300000000000005,0.004700000000000004
Muse Spark 1.1,11,E2285,M04185,0.71,61.0,39.0,1.0,Polymarket,0.03899999999999999,0.060999999999999985
Muse Spark 1.1,11,E2285,M04186,0.29,39.0,61.0,0.0,Polymarket,0.03899999999999999,0.060999999999999985
Muse Spark 1.1,11,E2286,M04187,0.68,70.0,31.0,0.0,Polymarket,0.006899999999999968,0.0030999999999999856
Muse Spark 1.1,11,E2286,M04188,0.3199999999999999,31.0,70.0,1.0,Polymarket,0.00689999999999993,0.0030999999999999682
Muse Spark 1.1,11,E4215,M08074,0.4,56.99999999999999,44.0,1.0,Polymarket,-0.07039999999999999,0.07039999999999999
Muse Spark 1.1,11,E4215,M08075,0.6,44.0,56.99999999999999,0.0,Polymarket,-0.07039999999999999,0.07039999999999999
Muse Spark 1.1,11,E2287,M04189,0.74,77.83,24.0,1.0,Polymarket,-0.004800000000000004,0.004800000000000004
Muse Spark 1.1,11,E2287,M04190,0.26,24.0,77.83,0.0,Polymarket,-0.004800000000000004,0.004800000000000004
Muse Spark 1.1,11,E4216,M08076,0.58,57.99999999999999,44.0,1.0,Kalshi,,
Muse Spark 1.1,11,E4216,M08077,0.42,44.0,57.99999999999999,0.0,Kalshi,4.662936703425658e-17,6.439293542825907e-17
Muse Spark 1.1,11,E4502,M08663,0.13,31.0,91.0,0.0,Kalshi,,
Muse Spark 1.1,11,E4502,M08664,0.87,91.0,31.0,1.0,Kalshi,,
Muse Spark 1.1,11,E4503,M08665,0.985,99.9,14.91,1.0,Polymarket,,
Muse Spark 1.1,11,E4503,M08666,0.015,14.91,99.9,0.0,Polymarket,,
Muse Spark 1.1,11,E4504,M08667,0.47,78.0,28.000000000000004,1.0,Kalshi,-0.07,0.07
Muse Spark 1.1,11,E4504,M08668,0.53,28.000000000000004,78.0,0.0,Kalshi,-0.07,0.07
Muse Spark 1.1,11,E2288,M04191,0.38,43.0,59.0,1.0,Kalshi,-0.017700000000000014,0.017700000000000014
Muse Spark 1.1,11,E2288,M04192,0.62,59.0,43.0,0.0,Kalshi,-0.017700000000000014,0.017700000000000014
Muse Spark 1.1,11,E2289,M04193,0.62,71.0,36.0,0.0,Kalshi,0.012800000000000013,0.007200000000000006
Muse Spark 1.1,11,E2289,M04194,0.38,36.0,71.0,1.0,Kalshi,0.012800000000000013,0.007200000000000006
Muse Spark 1.1,11,E2290,M04195,0.6,71.04,36.0,1.0,Polymarket,-0.014400000000000012,0.014400000000000012
Muse Spark 1.1,11,E2290,M04196,0.4,36.0,71.04,0.0,Polymarket,-0.014400000000000012,0.014400000000000012
Muse Spark 1.1,11,E2291,M04197,0.47,48.0,52.34,1.0,Polymarket,-0.003454439999999969,0.003454439999999969
Muse Spark 1.1,11,E2291,M04198,0.53,52.34,48.0,0.0,Polymarket,-0.003454439999999969,0.003454439999999969
Muse Spark 1.1,11,E4217,M08078,0.76,76.0,25.0,1.0,Kalshi,,
Muse Spark 1.1,11,E4217,M08079,0.24,25.0,76.0,0.0,Kalshi,,
Muse Spark 1.1,11,E4505,M08669,0.64,64.0,37.0,0.0,Kalshi,,
Muse Spark 1.1,11,E4505,M08670,0.36,37.0,64.0,1.0,Kalshi,,
Muse Spark 1.1,11,E2292,M04199,0.1,13.0,88.0,0.0,Kalshi,0.002400000000000003,0.017600000000000015
Muse Spark 1.1,11,E4506,M08671,0.62,63.0,38.0,1.0,Kalshi,,
Muse Spark 1.1,11,E4506,M08672,0.38,38.0,63.0,0.0,Kalshi,,
Muse Spark 1.1,11,E4507,M08673,0.57,56.00000000000001,45.0,0.0,Kalshi,-0.0055999999999999436,0.0055999999999999436
Muse Spark 1.1,11,E4507,M08674,0.42,45.0,56.00000000000001,1.0,Kalshi,-0.01120000000000001,0.01120000000000001
Muse Spark 1.1,11,E2293,M04200,0.66,70.0,31.0,1.0,Kalshi,-0.00929999999999999,0.00929999999999999
Muse Spark 1.1,11,E2293,M04201,0.3399999999999999,31.0,70.0,0.0,Kalshi,-0.009299999999999973,0.009299999999999973
Muse Spark 1.1,11,E2294,M04202,0.75,78.0,23.0,1.0,Polymarket,-0.004599999999999998,0.004599999999999998
Muse Spark 1.1,11,E2294,M04203,0.25,23.0,78.0,0.0,Polymarket,-0.004599999999999998,0.004599999999999998
Muse Spark 1.1,11,E4307,M08263,0.95,96.0,5.0,1.0,Kalshi,,
Muse Spark 1.1,11,E4307,M08264,0.05,5.0,96.0,0.0,Kalshi,,
Muse Spark 1.1,11,E2295,M04204,0.32,28.000000000000004,73.0,0.0,Polymarket,-0.011199999999999995,0.011199999999999995
Muse Spark 1.1,11,E2295,M04205,0.6799999999999999,73.0,28.000000000000004,1.0,Polymarket,-0.01120000000000001,0.01120000000000001
Muse Spark 1.1,11,E4218,M08080,0.93,95.0,6.0,1.0,Kalshi,-0.0005999999999999971,0.0005999999999999971
Muse Spark 1.1,11,E4218,M08081,0.0699999999999999,6.0,95.0,0.0,Kalshi,-0.0005999999999999939,0.0005999999999999939
Muse Spark 1.1,11,E2296,M04206,0.9,93.0,8.0,1.0,Kalshi,-0.0015999999999999981,0.0015999999999999981
Muse Spark 1.1,11,E2296,M04207,0.0999999999999999,8.0,93.0,0.0,Kalshi,-0.0015999999999999914,0.0015999999999999914
Muse Spark 1.1,11,E2297,M04208,0.22,22.0,79.0,0.0,Polymarket,,
Muse Spark 1.1,11,E2297,M04209,0.78,79.0,22.0,1.0,Polymarket,,
Muse Spark 1.1,11,E2298,M04210,0.51,49.0,52.0,1.0,Polymarket,0.01020000000000001,0.009800000000000008
Muse Spark 1.1,11,E2298,M04211,0.49,52.0,49.0,0.0,Polymarket,0.01020000000000001,0.009800000000000008
Muse Spark 1.1,11,E2299,M04212,0.8,78.0,23.0,1.0,Polymarket,0.004400000000000003,0.015600000000000015
Muse Spark 1.1,11,E2299,M04213,0.1999999999999999,23.0,78.0,0.0,Polymarket,0.004400000000000003,0.015600000000000015
Muse Spark 1.1,12,E4508,M08675,0.73,98.0,57.99999999999999,1.0,Kalshi,,
Muse Spark 1.1,12,E4508,M08676,0.27,57.99999999999999,98.0,0.0,Kalshi,,
Muse Spark 1.1,12,E4485,M09749,0.92,99.9,15.0,1.0,Polymarket,,
Muse Spark 1.1,12,E2300,M04214,0.55,27.0,70.0,0.0,Polymarket,-0.07560000000000001,0.07560000000000001
Muse Spark 1.1,12,E2300,M04215,0.38,74.0,98.0,1.0,Polymarket,,
Muse Spark 1.1,12,E2301,M04216,0.95,94.75,5.25,1.0,Polymarket,0.00013124999999999725,0.0023687499999999495
Muse Spark 1.1,12,E2302,M04217,0.32,30.5,69.5,1.0,Polymarket,0.01042500000000001,0.0045750000000000035
Muse Spark 1.1,12,E2302,M04218,0.6799999999999999,69.5,30.5,0.0,Polymarket,0.010425000000000049,0.004575000000000021
Muse Spark 1.1,12,E2303,M04219,0.49,51.0,49.9,1.0,Polymarket,-0.005489000000000005,0.005489000000000005
Muse Spark 1.1,12,E2303,M04220,0.51,49.9,51.0,0.0,Polymarket,-0.005489000000000005,0.005489000000000005
Muse Spark 1.1,12,E4308,M08265,0.91,92.26,13.0,1.0,Polymarket,,
Muse Spark 1.1,12,E4308,M08266,0.1,10.17,91.0,0.0,Polymarket,,
Muse Spark 1.1,12,E2304,M04221,0.001,0.1,99.9,0.0,Polymarket,,
Muse Spark 1.1,12,E2304,M04222,0.001,0.1,99.9,0.0,Polymarket,,
Muse Spark 1.1,12,E4219,M08082,0.03,3.1,99.8,0.0,Polymarket,,
Muse Spark 1.1,12,E4219,M08083,0.92,99.9,3.0,1.0,Polymarket,-0.0014999999999999987,0.0014999999999999987
Muse Spark 1.1,12,E2305,M04223,0.3,15.0,88.0,0.0,Kalshi,-0.0225,0.0225
Muse Spark 1.1,12,E2306,M04224,0.86,95.0,5.6000000000000005,1.0,Polymarket,-0.004704000000000001,0.004704000000000001
Muse Spark 1.1,12,E2306,M04225,0.14,5.6000000000000005,95.0,0.0,Polymarket,-0.004704000000000001,0.004704000000000001
Muse Spark 1.1,12,E2307,M04226,0.62,63.0,47.0,1.0,Polymarket,,
Muse Spark 1.1,12,E2307,M04227,0.38,47.0,63.0,0.0,Polymarket,,
Muse Spark 1.1,12,E2308,M04228,0.04,8.200000000000001,91.8,0.0,Polymarket,0.0034440000000000096,0.03855600000000003
Muse Spark 1.1,12,E2308,M04229,0.96,91.8,8.200000000000001,1.0,Polymarket,0.0034440000000000096,0.03855600000000003
Muse Spark 1.1,12,E2309,M04230,0.65,77.0,25.0,0.0,Polymarket,0.07499999999999998,0.024999999999999994
Muse Spark 1.1,12,E2310,M04231,0.43,43.0,57.99999999999999,1.0,Polymarket,,
Muse Spark 1.1,12,E2310,M04232,0.5700000000000001,57.99999999999999,43.0,0.0,Polymarket,,
Muse Spark 1.1,12,E4220,M08084,0.99,99.9,1.2,1.0,Polymarket,,
Muse Spark 1.1,12,E4220,M08085,0.56,34.0,68.0,0.0,Polymarket,-0.07480000000000002,0.07480000000000002
Muse Spark 1.1,12,E4220,M08086,0.98,99.9,2.1999999999999997,1.0,Polymarket,,
Muse Spark 1.1,12,E4220,M08087,0.99,99.9,3.7,1.0,Polymarket,,
Muse Spark 1.1,12,E4220,M08088,0.38,34.0,67.0,0.0,Polymarket,-0.013599999999999994,0.013599999999999994
